Customer ID;Umur;Income;Product_holding;Saving;Deposit;KK;Tab Bisnis;Limit Kredit Mortgage;;;;
1234561414;53;39266859;2;47891384;0;0;17550674;1428801929;1;0;0;1
1234561338;37;17649786;3;3007880;14223581;4950049;0;1063720499;1;1;1;0
1234561188;21;44289808;2;43598275;0;0;10828217;533458225;1;0;0;1
1234561304;20;29865083;3;33885058;27826641;3164060;0;395864047;1;1;1;0
1234561097;27;22837638;1;20009093;0;0;0;414438250;1;0;0;0
1234561205;25;37562418;4;38614442;28758199;2940769;17689475;4193708633;1;1;1;1
1234561309;40;13615944;3;22992253;15716352;0;12899042;1299722310;1;1;0;1
1234561912;38;27111223;2;27029845;23233311;0;0;4935810386;1;1;0;0
1234561451;49;25156588;2;29814244;0;2341430;0;850692542;1;0;1;0
1234561259;52;30127185;3;27859163;0;2407334;11817851;874968379;1;0;1;1
1234561147;39;37654576;3;38517136;0;3052981;17571875;3950602628;1;0;1;1
1234561258;53;21147738;2;47810660;0;0;13785146;2021730562;1;0;0;1
1234561560;44;45597049;4;25985216;22845839;3299204;18888813;431820992;1;1;1;1
1234561161;23;24447155;2;11840776;0;0;13708215;3612988058;1;0;0;1
1234561085;38;14781080;1;40070504;0;0;0;5492803074;1;0;0;0
1234561452;49;33488014;2;38870021;0;0;16069644;4130773820;1;0;0;1
1234561136;33;29754983;3;9658870;6927430;3205335;0;5318744537;1;1;1;0
1234561190;33;30112236;2;22190016;25453533;0;0;2016263033;1;1;0;0
1234561896;20;21465076;2;32905682;0;3270648;0;4831457511;1;0;1;0
1234561083;21;47694989;3;32649642;10402812;4468573;0;5674717157;1;1;1;0
1234561358;27;36868640;1;49236451;0;0;0;3205819852;1;0;0;0
1234561858;39;47660056;4;19646049;25338668;2228716;11805959;5586450662;1;1;1;1
1234561695;25;20534956;1;39942880;0;0;0;877834026;1;0;0;0
1234561619;28;43837212;3;29905501;4892913;0;16964563;3750583889;1;1;0;1
1234561281;28;15159680;3;34807436;24073581;0;16532005;2298469843;1;1;0;1
1234561874;31;37841365;3;32668024;0;2030614;17609776;4505553494;1;0;1;1
1234561416;46;44338953;3;18133538;0;3405208;11151059;5475507484;1;0;1;1
1234561402;27;38201193;2;46024604;28183802;0;0;2138304798;1;1;0;0
1234561362;42;33085522;4;47134380;28384044;1957313;12809125;1087549480;1;1;1;1
1234561088;49;27097596;1;41374843;0;0;0;5791976626;1;0;0;0
1234561994;21;23285462;2;9598935;0;1975295;0;2650446592;1;0;1;0
1234561621;32;20664532;3;3817084;0;4848859;16370285;1152737227;1;0;1;1
1234561181;20;19737742;2;13862563;0;0;18679953;1635185577;1;0;0;1
1234561479;53;11491925;1;38388321;0;0;0;1161205885;1;0;0;0
1234561688;35;10299186;3;6867799;15754233;0;17820056;3646455037;1;1;0;1
1234561536;47;30468159;1;6335517;0;0;0;4747435665;1;0;0;0
1234561744;52;39470288;2;17387789;25145513;0;0;323390188;1;1;0;0
1234561361;49;41719849;3;10388588;5381499;678623;0;3752611194;1;1;1;0
1234561902;22;35630281;2;6994994;0;4755085;0;3246972772;1;0;1;0
1234561900;36;17825020;3;1629899;12171996;1009671;0;5287073933;1;1;1;0
1234561143;50;20577178;2;39476490;0;1123316;0;2174582477;1;0;1;0
1234561316;21;15273010;3;41498531;26345070;0;12949600;2441933190;1;1;0;1
1234561541;40;24915700;1;10844562;0;0;0;4724162297;1;0;0;0
1234561220;33;28169251;3;18786269;2376517;0;15420253;1930027080;1;1;0;1
1234561201;49;13889706;2;44986152;29955025;0;0;4524748089;1;1;0;0
1234561264;55;20107000;2;5390889;18424026;0;0;4010858384;1;1;0;0
1234561680;39;33476308;2;49900523;0;977328;0;2719645694;1;0;1;0
1234561379;47;20070875;2;47082966;0;0;16280309;777257241;1;0;0;1
1234561210;36;14722743;3;7660369;0;1618787;11149041;826469480;1;0;1;1
1234561606;24;10037996;2;33681792;0;0;14554227;677561845;1;0;0;1
1234561880;37;31653018;2;9953542;0;0;11792143;3268017115;1;0;0;1
1234561529;48;33921221;1;44004874;0;0;0;5011323468;1;0;0;0
1234561076;20;46251076;3;26386295;0;4805671;12707629;2702521737;1;0;1;1
1234561841;50;22622948;3;47456044;21162847;0;17513630;5401449161;1;1;0;1
1234561846;45;23094647;3;8414337;1659694;4773587;0;5573026777;1;1;1;0
1234561480;46;27015071;2;25659205;0;0;16583513;491064177;1;0;0;1
1234561513;45;30122675;2;9283455;29430751;0;0;2023140146;1;1;0;0
1234561868;49;45566129;1;29516294;0;0;0;3273320154;1;0;0;0
1234561558;26;21675953;3;6610348;0;3446172;14014629;4259863361;1;0;1;1
1234561478;28;15225339;1;45405134;0;0;0;4491811797;1;0;0;0
1234561399;27;24541755;3;11195992;0;3681537;10431926;5953735748;1;0;1;1
1234561305;38;47694982;2;8664365;1016199;0;0;1397965233;1;1;0;0
1234561282;33;25285838;2;20088930;7098065;0;0;959517343;1;1;0;0
1234561539;22;29655127;2;33150724;0;1730727;0;1811655686;1;0;1;0
1234561086;55;11901830;4;34616369;6273729;1934072;14869654;319474001;1;1;1;1
1234561419;55;41002540;2;20254012;0;0;10192020;991375342;1;0;0;1
1234561348;21;34631879;3;21929130;7753186;2439283;0;2710499585;1;1;1;0
1234561312;35;41817520;3;3506681;20209920;0;12488636;2058275173;1;1;0;1
1234561718;45;40642855;3;29693936;0;2367610;18171559;4296659011;1;0;1;1
1234561169;26;32322716;3;28887400;0;2871438;19809378;563972905;1;0;1;1
1234561777;26;16522615;3;5166152;7823673;844819;0;5466005456;1;1;1;0
1234561208;37;24268763;3;22083098;0;2930428;14694371;1123316339;1;0;1;1
1234561741;43;37925339;3;25584226;15105289;0;13411757;5395235426;1;1;0;1
1234561225;41;47433866;2;38055152;0;0;11053638;4082947780;1;0;0;1
1234561467;37;28556813;3;45080431;0;1667012;16205267;2243678182;1;0;1;1
1234561608;41;24256580;3;21988522;9742769;0;17386422;3155023876;1;1;0;1
1234561518;52;20037250;3;22189258;7372391;2214641;0;2676851080;1;1;1;0
1234561992;40;29710850;4;13062556;3617818;4803415;14699636;443391869;1;1;1;1
1234561727;42;13193388;2;13396269;29790963;0;0;2901564781;1;1;0;0
1234561655;24;18777647;3;37853762;14786175;3821250;0;1293674313;1;1;1;0
1234561470;28;46374458;3;30238181;0;1378590;18961459;4499291801;1;0;1;1
1234561926;27;35154264;4;47301380;13581488;1616560;16309572;1846675689;1;1;1;1
1234561339;22;47293510;1;20081010;0;0;0;5768017680;1;0;0;0
1234561484;42;36520601;2;42843324;0;1616630;0;3779793632;1;0;1;0
1234561846;21;27906025;3;25486812;17663318;3865732;0;2758098453;1;1;1;0
1234561670;39;28109359;3;11676510;28595020;0;19878678;3445391384;1;1;0;1
1234561744;24;19968175;3;29347073;0;2069856;17903418;4954811466;1;0;1;1
1234561427;46;34322991;2;6647756;0;0;14329855;5476575403;1;0;0;1
1234561650;25;28391736;2;32423731;20257920;0;0;1983679276;1;1;0;0
1234561218;31;42885146;2;47257784;0;0;11330510;3382661016;1;0;0;1
1234561233;22;42499509;3;31221612;3939678;0;12047804;1995208564;1;1;0;1
1234561735;38;32625961;3;46136753;6662100;1362155;0;1083124008;1;1;1;0
1234561476;46;38465710;2;12403928;8343649;0;0;1806231408;1;1;0;0
1234561169;45;48264179;3;44682058;24410106;4592559;0;3466754561;1;1;1;0
1234561087;35;25676123;3;32817515;14279048;2833004;0;801504236;1;1;1;0
1234561634;53;32302550;3;28415476;2855128;3214208;0;5383393864;1;1;1;0
1234561669;31;13963447;4;24217580;6829847;2570927;18277946;2177004395;1;1;1;1
1234561612;43;45595014;3;15723671;21023493;1412848;0;1562116364;1;1;1;0
1234561429;44;15373796;2;20896545;16943297;0;0;1095842986;1;1;0;0
1234561046;22;22922103;1;15028439;0;0;0;2275371420;1;0;0;0
1234561721;41;44931423;3;46972569;0;2337233;16478635;706968116;1;0;1;1
1234561592;32;34443510;2;38516803;0;0;10777545;5157895996;1;0;0;1
1234561856;36;34938330;3;1668958;0;520849;15851368;5165204083;1;0;1;1
1234561671;35;17539445;2;34249641;0;2324776;0;4006625727;1;0;1;0
1234561154;45;34814401;3;14706503;6293765;0;12454111;1602414321;1;1;0;1
1234561588;36;35725713;3;40299848;15361492;2954528;0;3070556154;1;1;1;0
1234561155;31;49399546;4;29778563;22249403;1520140;11963011;4559274185;1;1;1;1
1234561827;33;10950479;1;40542825;0;0;0;4000366400;1;0;0;0
1234561770;53;14273319;2;23760833;0;0;15585819;5244483502;1;0;0;1
1234561934;52;31912392;2;31583214;0;1223049;0;5183350729;1;0;1;0
1234561071;51;10587194;2;47396695;0;3014596;0;1866148577;1;0;1;0
1234561235;30;48345192;3;1284351;0;1483682;17539051;5066590011;1;0;1;1
1234561087;31;34351223;2;39934164;0;1790022;0;303470892;1;0;1;0
1234561199;38;47722157;4;41874578;20591907;1894736;16289491;3606448228;1;1;1;1
1234561689;22;11549395;4;13700212;27591672;743589;10987771;697099294;1;1;1;1
1234561641;33;36348066;4;38779442;27340049;1623493;10003516;5109568266;1;1;1;1
1234561922;44;17987733;2;37350719;0;0;15975266;1714141603;1;0;0;1
1234561420;55;42028322;2;5118793;0;4058071;0;520578300;1;0;1;0
1234561470;42;16549607;3;1406003;27073902;0;19279591;944290062;1;1;0;1
1234561081;41;15133645;2;1067760;0;0;13609941;1935040291;1;0;0;1
1234561661;46;47971373;3;21762448;17170328;3963950;0;5352699951;1;1;1;0
1234561511;25;39067199;1;22048969;0;0;0;4849930235;1;0;0;0
1234561567;55;43683102;1;31842277;0;0;0;4026486139;1;0;0;0
1234561829;31;48874375;2;39735063;0;0;18411015;5817497626;1;0;0;1
1234561181;51;34517280;3;11566634;0;2527913;19841335;2940155139;1;0;1;1
1234561721;48;26551758;3;38688896;29717600;0;16839621;976819663;1;1;0;1
1234561379;52;39424024;3;30265433;0;1531817;15263690;923849896;1;0;1;1
1234561186;31;43482442;3;8586330;0;2626072;19813533;2270108717;1;0;1;1
1234561992;51;21797919;2;23571965;0;3890090;0;5215801031;1;0;1;0
1234561843;25;44902216;3;20405210;17145879;0;15659097;3848130423;1;1;0;1
1234561051;23;15112787;1;10204413;0;0;0;2434010037;1;0;0;0
1234561256;36;25332360;3;824204;18533900;4468250;0;4401495757;1;1;1;0
1234561598;23;10407036;3;28243288;14526624;0;12529087;850726537;1;1;0;1
1234561045;52;17610732;3;29250140;3816775;0;13855827;2274431162;1;1;0;1
1234561633;36;27150444;1;41271823;0;0;0;748233184;1;0;0;0
1234561796;35;43002992;2;15500220;0;4172236;0;1176515776;1;0;1;0
1234561116;52;23286347;1;22962584;0;0;0;5292520469;1;0;0;0
1234561248;30;49961160;3;5659302;0;835294;11538500;2694024499;1;0;1;1
1234561937;48;34771025;3;1230485;24049483;0;16968340;1191661747;1;1;0;1
1234561853;51;18252376;3;26382978;0;1676405;11877790;3893642719;1;0;1;1
1234561573;23;33320539;3;28920749;0;4889002;12845641;3270012358;1;0;1;1
1234561454;30;41008417;2;523812;0;0;17331094;2547694880;1;0;0;1
1234561915;34;32986910;1;7988881;0;0;0;4216750587;1;0;0;0
1234561107;37;38425379;3;14328938;3086280;0;10266268;2420548993;1;1;0;1
1234561897;53;20333488;3;8448250;4979243;932972;0;1028237103;1;1;1;0
1234561178;38;10421892;3;22738018;0;2094842;12418641;1273962247;1;0;1;1
1234561166;34;18520887;3;47629737;4484355;4134317;0;5740466928;1;1;1;0
1234561625;33;48298080;2;36963787;0;0;15005267;2396630983;1;0;0;1
1234561314;51;28811960;1;22722597;0;0;0;3797919941;1;0;0;0
1234561322;47;35092364;3;37885118;0;698562;11479644;1302241631;1;0;1;1
1234561047;39;44441444;4;13196157;19882432;1572993;13293662;395274195;1;1;1;1
1234561626;29;12890868;3;32890170;12177249;0;15093225;2897266798;1;1;0;1
1234561989;43;11610059;3;35286392;15252546;0;12428923;5298104950;1;1;0;1
1234561161;50;22953611;4;48284037;13914349;1983853;17847494;4906341064;1;1;1;1
1234561817;31;16777079;4;2549436;10933307;2975960;12634874;5595176530;1;1;1;1
1234561112;35;28045687;3;48944732;21257010;1590844;0;845953367;1;1;1;0
1234561238;38;41222334;2;44500866;0;1916650;0;4785925376;1;0;1;0
1234561730;42;17175264;3;7697008;7144902;876515;0;1437204345;1;1;1;0
1234561438;33;31148876;3;37130145;0;4468952;18720022;837533266;1;0;1;1
1234561294;39;45067316;1;7836501;0;0;0;2742455920;1;0;0;0
1234561803;52;37120103;3;42641828;0;2344342;12294470;5089596431;1;0;1;1
1234561402;54;13823638;3;34451408;12875433;0;11176376;4760148232;1;1;0;1
1234561955;39;42560952;3;27731928;0;4819006;14969317;5466998762;1;0;1;1
1234561648;55;48262319;3;19298689;0;4323849;14491442;4137455745;1;0;1;1
1234561239;27;44182387;3;4171025;0;1614150;10177436;1313548402;1;0;1;1
1234561149;21;44410036;3;45533608;0;4898856;17777265;2389364371;1;0;1;1
1234561586;20;48134062;4;13020280;16113030;3192136;14612894;5238430676;1;1;1;1
1234561721;25;16954343;2;3982445;0;0;17554184;4086623152;1;0;0;1
1234561530;49;25338590;3;10931463;21028863;4521533;0;2491395964;1;1;1;0
1234561416;41;34960669;3;40306591;7091016;2523988;0;4333138640;1;1;1;0
1234561753;27;21654572;3;22787588;12290337;3252711;0;3955745114;1;1;1;0
1234561508;22;45986163;3;9131056;16241690;0;19814345;627466296;1;1;0;1
1234561873;41;10215473;2;49650120;0;0;19931527;2120901231;1;0;0;1
1234561302;54;44755862;3;3031729;21556799;2484552;0;936534229;1;1;1;0
1234561269;51;39733802;2;3934633;28558914;0;0;4214932767;1;1;0;0
1234561112;55;14765300;2;36836210;25427165;0;0;4084932989;1;1;0;0
1234561382;24;17897665;2;49725277;0;3226573;0;2544280934;1;0;1;0
1234561995;22;20307583;2;38536664;27833637;0;0;1017684400;1;1;0;0
1234561341;47;46583999;3;36236590;21613533;0;15884114;1179911108;1;1;0;1
1234561974;37;23547914;2;24970254;0;2392245;0;3458381170;1;0;1;0
1234561260;43;31460151;4;26823161;22133636;713900;10092321;4827904112;1;1;1;1
1234561392;41;24388969;3;5483737;26183060;0;13664276;3061626240;1;1;0;1
1234561657;49;29885165;2;24778555;0;2786820;0;1830138438;1;0;1;0
1234561751;27;24479821;3;12692832;1729288;4808203;0;5088313252;1;1;1;0
1234561548;38;12676312;2;17884662;26644625;0;0;564333477;1;1;0;0
1234561711;24;24610034;1;16638279;0;0;0;1315072446;1;0;0;0
1234561681;32;35022821;1;39499787;0;0;0;398211250;1;0;0;0
1234561255;24;27061288;2;45732679;0;0;11731436;1084543963;1;0;0;1
1234561594;33;20989346;3;18453011;2933691;2080097;0;4427621859;1;1;1;0
1234561609;49;38426339;2;26147656;11980385;0;0;5228227299;1;1;0;0
1234561267;43;44129074;4;5757394;17354386;2548852;10268880;1478612196;1;1;1;1
1234561868;25;24661598;4;42610440;29347061;3436679;13944554;1214463992;1;1;1;1
1234561145;27;35477852;3;34968645;0;2313569;12409521;2582526967;1;0;1;1
1234561698;45;42772240;3;49555296;0;675135;16020071;3013170242;1;0;1;1
1234561270;49;44370427;3;47890049;1174497;0;12062098;3583613248;1;1;0;1
1234561817;24;23659424;3;8358196;21140784;0;13578456;5908374697;1;1;0;1
1234561581;30;31377827;3;5641027;12497868;4326062;0;4057887918;1;1;1;0
1234561351;52;40853848;1;27565516;0;0;0;3965021180;1;0;0;0
1234561121;53;25184505;3;32145188;23804544;0;10996929;481094608;1;1;0;1
1234561048;33;10261572;3;31193761;5108285;0;12095058;5557198586;1;1;0;1
1234561861;32;34627720;2;30579917;0;0;16403861;1424801067;1;0;0;1
1234561420;45;16637511;4;35787848;19958728;3771884;12260213;2881195800;1;1;1;1
1234561863;26;34150599;2;7013337;26792770;0;0;1850422666;1;1;0;0
1234561765;33;10514642;4;27072114;16514207;1088773;10669111;3059413546;1;1;1;1
1234561635;42;35710119;3;39767078;9236590;0;15790645;3839352385;1;1;0;1
1234561780;54;40380424;1;39355915;0;0;0;1041093305;1;0;0;0
1234561524;22;37803837;4;49749916;19032192;4940561;17825433;3664301333;1;1;1;1
1234561366;32;28931167;4;40514543;24812817;1864897;14635230;3130668937;1;1;1;1
1234561878;27;44423174;1;16847521;0;0;0;642652622;1;0;0;0
1234561879;20;42791718;3;28889073;20220054;1320594;0;4295360941;1;1;1;0
1234561842;35;47181948;3;12678354;0;882733;10192142;3446148115;1;0;1;1
1234561362;44;14936679;2;35744982;14883476;0;0;4278673458;1;1;0;0
1234561780;48;47625895;3;10789993;0;2214802;19237489;561982492;1;0;1;1
1234561448;47;20340507;2;47655692;28909632;0;0;5307484008;1;1;0;0
1234561051;49;38203091;2;36679519;0;4864193;0;2283432360;1;0;1;0
1234561381;22;30588346;2;27802114;0;0;10186190;5072709931;1;0;0;1
1234561547;55;41230420;3;26157151;9792349;0;12410551;2094957459;1;1;0;1
1234561454;39;19926236;2;41137388;0;1679275;0;1925342010;1;0;1;0
1234561492;40;46892033;2;25946064;0;0;16944163;3417446149;1;0;0;1
1234561042;34;26733030;2;33085043;0;2448189;0;787530012;1;0;1;0
1234561273;55;14295459;3;34354942;2554479;0;12640984;1474429254;1;1;0;1
1234561082;40;37954938;4;22511823;22361451;2852732;17666445;963096055;1;1;1;1
1234561946;41;25656907;3;48963624;0;1348748;19106410;1112211642;1;0;1;1
1234561823;22;49785021;3;23089233;5042120;0;19722631;2730160448;1;1;0;1
1234561711;39;17221222;3;41313011;24178914;0;19180387;1951199797;1;1;0;1
1234561220;22;12652936;2;37236465;26125526;0;0;898205565;1;1;0;0
1234561816;28;29945967;2;44058887;21508739;0;0;2362560594;1;1;0;0
1234561271;26;10313162;1;26946430;0;0;0;5029860075;1;0;0;0
1234561352;42;27503004;2;31488196;0;3500475;0;4342595738;1;0;1;0
1234561049;36;24779259;2;20740567;28571260;0;0;5517652001;1;1;0;0
1234561730;47;48473502;2;6016525;24767495;0;0;2651857306;1;1;0;0
1234561968;53;17514695;1;20436839;0;0;0;3954260236;1;0;0;0
1234561030;51;12423014;2;23335332;0;0;10755005;3269066388;1;0;0;1
1234561521;40;28897716;3;27285733;17865206;0;14513986;3000514948;1;1;0;1
1234561228;20;22239719;2;36506156;0;4584846;0;1683669396;1;0;1;0
1234561010;21;18307693;3;46754534;28702493;2850888;0;453479452;1;1;1;0
1234561136;34;31702383;3;42620672;14540511;2059560;0;4163880005;1;1;1;0
1234561243;34;35806907;2;21177720;7130372;0;0;1137542263;1;1;0;0
1234561130;31;26535230;3;28482544;18790394;0;13630942;3426931487;1;1;0;1
1234561397;54;23617097;3;8054089;0;3902850;17766151;308480166;1;0;1;1
1234561303;21;27823111;2;24982040;15465806;0;0;1332679275;1;1;0;0
1234561445;36;13990272;4;21096542;23787694;3857948;19173294;1154475697;1;1;1;1
1234561925;31;48754372;3;37610019;0;1702940;12744953;2904894613;1;0;1;1
1234561245;52;25454446;2;3130880;0;2714572;0;2852919648;1;0;1;0
1234561550;26;30306841;3;20322134;19132418;0;11968560;5057728929;1;1;0;1
1234561312;34;10389544;1;37416875;0;0;0;2444982348;1;0;0;0
1234561323;49;33242493;2;3395083;0;4179340;0;1177013260;1;0;1;0
1234561300;27;34656144;2;14112421;0;0;19536932;5784045791;1;0;0;1
1234561443;40;41219419;2;39582958;22278069;0;0;3124460989;1;1;0;0
1234561571;52;30294437;4;16938175;21830444;2428240;15150377;5119645246;1;1;1;1
1234561795;34;16282380;3;45023857;1483505;0;19527158;3600346513;1;1;0;1
1234561006;45;34802748;2;28460220;0;0;11371144;5692560214;1;0;0;1
1234561243;54;14328355;3;15145649;0;2092287;18905804;1968197364;1;0;1;1
1234561517;30;36015603;2;9195655;0;2690451;0;957621604;1;0;1;0
1234561021;23;39193782;3;21537521;0;3599900;19712370;1194800463;1;0;1;1
1234561658;40;44357278;2;41722993;0;0;14990156;915554266;1;0;0;1
1234561706;27;20597348;2;2589477;6587222;0;0;5832911550;1;1;0;0
1234561695;35;15558900;3;38128960;0;4355789;14261401;4972300181;1;0;1;1
1234561113;26;43214876;3;22837056;10241982;0;16291838;2516593407;1;1;0;1
1234561299;20;12484315;2;9716760;16930056;0;0;5184115386;1;1;0;0
1234561913;28;40773513;1;694195;0;0;0;3613345069;1;0;0;0
1234561037;25;22814524;2;29665327;0;3844703;0;2549569437;1;0;1;0
1234561292;37;39140844;4;7718763;26138950;749898;13090669;5906884137;1;1;1;1
1234561320;36;20547927;1;46233332;0;0;0;474916805;1;0;0;0
1234561969;50;28281837;3;19178272;14276711;4510468;0;5031235209;1;1;1;0
1234561564;28;32466948;2;10036089;0;688768;0;4556703732;1;0;1;0
1234561721;31;40864994;4;22821531;22901868;3447293;14932050;2272941795;1;1;1;1
1234561051;49;18347150;2;11057800;0;2820704;0;876325899;1;0;1;0
1234561378;40;24144639;3;29859844;13426641;0;13214488;2888997261;1;1;0;1
1234561620;22;19173660;4;22673474;7356110;4913737;12069118;4170884693;1;1;1;1
1234561742;33;20246244;1;13429227;0;0;0;1760185219;1;0;0;0
1234561777;52;12080707;2;39348637;0;0;17113427;4320061022;1;0;0;1
1234561215;22;39974534;2;44218953;20797271;0;0;2703819770;1;1;0;0
1234561977;26;39620587;1;44624187;0;0;0;1129757788;1;0;0;0
1234561521;40;23705959;2;18444817;0;3027906;0;2724991337;1;0;1;0
1234561895;45;21632598;2;11933660;0;1871388;0;3170298762;1;0;1;0
1234561030;43;17433454;2;34300422;0;1145372;0;4112127816;1;0;1;0
1234561639;54;38825409;2;7115479;26137136;0;0;5964387031;1;1;0;0
1234561325;45;49748692;3;19957872;13275291;2155328;0;3095063099;1;1;1;0
1234561741;40;27103763;3;8428054;10604566;0;12923713;518626071;1;1;0;1
1234561081;52;16675678;3;48778802;22705442;3022546;0;5582410965;1;1;1;0
1234561326;32;44660320;2;12325559;0;0;12692216;1705235327;1;0;0;1
1234561047;21;25102476;2;27977971;0;2284981;0;4490356355;1;0;1;0
1234561946;31;39844550;3;12632528;0;2638824;13425200;2615690441;1;0;1;1
1234561278;50;44912750;3;47420521;18271777;3200321;0;3498050494;1;1;1;0
1234561191;38;24206652;2;609298;0;0;15651262;2537402309;1;0;0;1
1234561668;25;33907935;3;20356200;27313906;0;15177932;5235422351;1;1;0;1
1234562000;44;44429564;1;25003260;0;0;0;3247412599;1;0;0;0
1234561910;25;26268688;2;13531246;0;3097852;0;579633256;1;0;1;0
1234561502;54;37642454;2;33831063;0;1506386;0;5410635168;1;0;1;0
1234561479;29;34808416;3;23031758;5762082;4213636;0;5077425787;1;1;1;0
1234561103;36;11296574;3;48987119;13949720;0;19487360;5094233000;1;1;0;1
1234561680;30;12964816;4;11783243;29312805;4244415;17752609;4148627571;1;1;1;1
1234561595;20;36078582;2;3605861;0;0;17679424;3730167682;1;0;0;1
1234561082;26;31493216;2;42562355;0;602391;0;5621251721;1;0;1;0
1234561943;41;19755580;3;35959637;8853033;0;19202827;1394856789;1;1;0;1
1234561092;45;49973903;2;10967450;8512167;0;0;5396052107;1;1;0;0
1234561472;44;39972248;1;40582538;0;0;0;3594453603;1;0;0;0
1234561158;22;48762050;4;43268598;15804373;1580789;13101353;2091467433;1;1;1;1
1234561372;45;31610096;3;25230701;26607806;2196455;0;2150664892;1;1;1;0
1234561273;32;44555892;3;38735999;12828894;2936013;0;5324439822;1;1;1;0
1234561290;50;26161918;2;6995460;0;798873;0;4803693476;1;0;1;0
1234561998;38;20291899;3;5735018;16902777;0;13893536;2092825048;1;1;0;1
1234561324;26;12892149;3;4344872;3868319;4034609;0;3399543039;1;1;1;0
1234561788;30;45859266;3;20614471;24784118;0;13916640;2786800017;1;1;0;1
1234561288;51;32755973;3;17689878;14420587;4900647;0;2629626510;1;1;1;0
1234561680;25;36037191;3;15350438;4417074;0;19948330;4552962889;1;1;0;1
1234561806;35;41467506;1;10397365;0;0;0;5674125222;1;0;0;0
1234561080;55;17384757;4;42475269;10810322;4660811;10577140;4257970451;1;1;1;1
1234561353;50;38805972;3;32061573;23711556;3385667;0;2656442220;1;1;1;0
1234561963;26;46312393;2;16248381;20843963;0;0;2773596527;1;1;0;0
1234561037;34;42700414;3;4834168;13326962;3017272;0;1831059407;1;1;1;0
1234561816;49;26107474;2;6727823;13033065;0;0;3216392329;1;1;0;0
1234561652;49;17911525;1;39092514;0;0;0;2375952354;1;0;0;0
1234561619;45;18745645;3;34074345;15728986;0;14057368;4315627516;1;1;0;1
1234561620;32;42242585;2;22584267;0;0;14945391;2112845615;1;0;0;1
1234561474;27;28247262;2;47212949;0;2353339;0;2849959227;1;0;1;0
1234561593;36;22936009;3;39709267;0;3882381;16736504;4986029965;1;0;1;1
1234561179;41;24559836;3;14700255;0;3407696;17949998;3988111302;1;0;1;1
1234561707;45;14191094;2;21187768;0;0;14737808;4085132175;1;0;0;1
1234561600;31;49182352;3;22210416;26244254;1424243;0;4151682489;1;1;1;0
1234561563;32;18378123;3;43448979;16538191;4277836;0;3994047172;1;1;1;0
1234561877;53;36568097;3;32016276;2819743;4060996;0;624885837;1;1;1;0
1234561863;24;36823694;3;45623692;4301175;0;11537695;4918526413;1;1;0;1
1234561352;40;28344925;2;10932174;5526356;0;0;5933599824;1;1;0;0
1234561378;46;37298250;2;22990985;0;3984499;0;2622298418;1;0;1;0
1234561663;24;19466184;2;25384843;0;2520966;0;3811472759;1;0;1;0
1234561074;41;41739348;2;18897719;0;0;19128129;2836813738;1;0;0;1
1234561364;53;39020539;2;14159623;1691539;0;0;2742714104;1;1;0;0
1234561283;23;44601729;2;19905961;0;0;15236493;5710591828;1;0;0;1
1234561018;54;32146236;1;1197176;0;0;0;1541185335;1;0;0;0
1234561173;22;29427001;4;42282882;18523393;3618356;17459879;4002543392;1;1;1;1
1234561118;38;21662321;3;37990308;0;1300772;18259913;4764690752;1;0;1;1
