Customer ID;Umur;Income;Product_holding;Saving;Deposit;KK;Tab Bisnis;Limit Kredit Mortgage;;;;
1234561301;42;10459153;3;16054938;0;1867567;17872048;3194025092;1;0;1;1
1234561734;40;47109510;3;41532230;1185690;0;10551566;1292295747;1;1;0;1
1234561950;43;31419527;2;26780348;0;4599868;0;5118306623;1;0;1;0
1234561278;42;15646292;3;17408120;18868272;2455589;0;1224788238;1;1;1;0
1234561591;38;39833925;2;40553606;0;0;13752223;2416586407;1;0;0;1
1234561834;33;13033670;2;31787486;19897407;0;0;5514996221;1;1;0;0
1234561862;42;19973514;4;49496842;12835830;4696639;10077843;4643353603;1;1;1;1
1234561395;48;47036587;1;40777669;0;0;0;4828878876;1;0;0;0
1234561979;29;21319699;2;43876752;22728284;0;0;5074261904;1;1;0;0
1234561484;26;30362597;2;28800574;0;953845;0;1498662533;1;0;1;0
1234561084;42;47756171;4;35203937;3147039;4788358;12392333;5942491670;1;1;1;1
1234561261;27;41139975;2;3017744;0;3744941;0;2926907696;1;0;1;0
1234561634;29;22014003;2;9000607;1224257;0;0;926052950;1;1;0;0
1234561091;35;22608408;2;3910408;0;0;10994477;1144244555;1;0;0;1
1234561540;53;39593889;3;8465006;17555918;0;18407610;2950194809;1;1;0;1
1234561577;27;23897666;2;44123381;0;4115424;0;2580076847;1;0;1;0
1234561649;36;45123927;1;20812591;0;0;0;3906226543;1;0;0;0
1234561277;42;47122711;2;44147190;0;4714628;0;5931257791;1;0;1;0
1234561619;42;33792591;2;18674997;7107390;0;0;1950147845;1;1;0;0
1234561729;50;15148692;2;11455760;0;0;16255798;1266835647;1;0;0;1
1234561620;23;44150648;2;30857117;0;1786493;0;4209952661;1;0;1;0
1234561417;34;16453713;1;8709344;0;0;0;3027477376;1;0;0;0
1234561130;36;45990406;3;31065118;16666418;4458621;0;2797749588;1;1;1;0
1234561284;52;39317279;2;47787165;21937091;0;0;2546755550;1;1;0;0
1234561039;37;29129963;3;10793004;24883008;1411962;0;1230934655;1;1;1;0
1234561146;30;39710568;3;47271974;1913691;0;14323351;385273925;1;1;0;1
1234561308;53;35166872;4;11925010;22323573;1155185;13454094;3305493647;1;1;1;1
1234561889;24;19188801;3;21676720;28989930;0;17695198;5131112113;1;1;0;1
1234561449;29;25874477;3;608945;3752010;4533966;0;5865652966;1;1;1;0
1234561094;45;45812075;2;43934674;5095932;0;0;1176014580;1;1;0;0
1234561023;24;17408373;2;46526352;5312109;0;0;2559945197;1;1;0;0
1234561915;24;15692127;1;21635811;0;0;0;1990192310;1;0;0;0
1234561920;29;32428777;3;12596132;23179537;0;13863650;1953842721;1;1;0;1
1234561037;49;21696311;3;5304808;24392781;0;19519879;2184654859;1;1;0;1
1234561430;31;25353389;2;42668225;0;0;12333831;3198603652;1;0;0;1
1234561466;28;24374143;1;27956524;0;0;0;698194584;1;0;0;0
1234561907;52;31556490;3;19013026;0;4920429;13586567;2913247950;1;0;1;1
1234561296;46;28276859;2;19972476;0;2793857;0;5974991287;1;0;1;0
1234561277;32;24227871;2;783981;0;0;18657920;5573702481;1;0;0;1
1234561156;40;11966476;1;16041234;0;0;0;4639670629;1;0;0;0
1234561700;32;20150342;1;32980178;0;0;0;4628680874;1;0;0;0
1234561948;39;40791433;2;37940331;0;0;19969481;2555167108;1;0;0;1
1234561743;41;44979121;2;3584488;0;0;15689547;1092020860;1;0;0;1
1234561341;53;18055717;4;19327113;1996167;2116526;11531934;2602604748;1;1;1;1
1234561553;54;12373903;4;4620806;4648091;3337125;16766351;2538018379;1;1;1;1
1234561005;36;30826631;3;26169096;0;4137510;17857964;3625938583;1;0;1;1
1234561201;52;23835689;2;1443045;17604787;0;0;2912218454;1;1;0;0
1234561046;53;27490786;3;35536456;23898830;0;13662613;5163784023;1;1;0;1
1234561238;54;34234427;2;17935289;0;0;14278066;3828639516;1;0;0;1
1234561814;30;23827701;2;5843468;0;666806;0;4943773546;1;0;1;0
1234561924;47;14544917;1;46057983;0;0;0;5066632228;1;0;0;0
1234561324;29;22026561;2;8710457;0;1576875;0;2642992452;1;0;1;0
1234561693;51;25134597;3;13163458;1379538;0;11005965;1177492109;1;1;0;1
1234561224;33;23923772;2;48941835;0;2911093;0;5491141517;1;0;1;0
1234561467;24;28172359;1;10970804;0;0;0;1742611100;1;0;0;0
1234561297;40;21920513;3;18183100;0;1595186;10827150;496490167;1;0;1;1
1234561115;45;43011124;2;535351;0;0;12390219;2668495707;1;0;0;1
1234561094;45;12770595;3;21841973;14223092;632926;0;5273694834;1;1;1;0
1234561414;44;47131806;4;24329150;16852937;3191809;14999343;382277954;1;1;1;1
1234561915;49;36342721;2;31791486;26787212;0;0;5514744203;1;1;0;0
1234561478;21;11315332;3;11734889;3576799;2125445;0;1534987956;1;1;1;0
1234561031;53;40971170;4;43333950;23166571;1674401;12648034;5524214744;1;1;1;1
1234561805;54;23475959;2;30025109;23728218;0;0;4510452880;1;1;0;0
1234561064;54;49313850;3;10870000;16812905;1686223;0;1584302379;1;1;1;0
1234561540;50;17913093;4;13650109;16134748;2789431;14422457;1380366068;1;1;1;1
1234561981;51;32178391;1;36871169;0;0;0;2916933678;1;0;0;0
1234561616;39;38617972;2;48249165;0;1325811;0;2567781056;1;0;1;0
1234561632;23;18204658;1;22125132;0;0;0;303019054;1;0;0;0
1234561227;40;26829773;2;1540369;0;0;16674633;2712129676;1;0;0;1
1234561194;28;49322976;2;41575852;0;1922030;0;440221535;1;0;1;0
1234561770;26;41487829;3;47110603;8064714;0;11344036;5871863152;1;1;0;1
1234561998;44;42621365;2;30034916;0;0;15731777;3901792073;1;0;0;1
1234561769;32;25427595;3;35955785;9947849;639183;0;1480932251;1;1;1;0
1234561509;21;13630458;2;37176091;2781252;0;0;2051526352;1;1;0;0
1234561114;51;13998790;3;25032315;0;3483275;11280776;3825729235;1;0;1;1
1234561086;35;20088363;1;49886768;0;0;0;3105503504;1;0;0;0
1234561024;23;34093336;3;31089047;11591781;0;11958630;683985081;1;1;0;1
1234561037;55;11887786;3;49590648;16616826;1152169;0;5273054209;1;1;1;0
1234561678;28;31023430;4;13689653;6897675;1416975;16509603;2391114205;1;1;1;1
1234561270;31;26170124;3;23620592;7459221;1947303;0;1185722349;1;1;1;0
1234561209;23;22398173;2;3103096;0;3732360;0;2705255514;1;0;1;0
1234561424;45;26952736;3;24483814;20245653;0;18550294;5106039558;1;1;0;1
1234561101;25;46591543;3;13869131;22141223;2818448;0;3645440079;1;1;1;0
1234561958;39;35836366;3;14301385;0;3169112;19500303;1406810528;1;0;1;1
1234561185;39;16900794;2;24758861;0;0;17351879;5625722936;1;0;0;1
1234561415;29;46677039;2;41075199;0;2251035;0;681266738;1;0;1;0
1234561304;39;30353686;3;42973848;15173318;0;14939455;5778877256;1;1;0;1
1234561121;43;46882000;4;45788032;25485943;635282;16183695;4204812256;1;1;1;1
1234561913;27;47654110;4;46623142;3953460;763804;10892954;2975483231;1;1;1;1
1234561523;55;27362275;4;45703119;19868946;4188414;14684445;4570682688;1;1;1;1
1234561605;51;15459694;3;21987088;0;1549291;17827031;2274245001;1;0;1;1
1234561187;48;32429025;2;34097148;0;0;14424218;617569367;1;0;0;1
1234561146;46;16574648;3;10982036;17508704;0;12553265;1850878526;1;1;0;1
1234561113;50;45544241;1;22065019;0;0;0;3877075118;1;0;0;0
1234561102;55;35060728;3;13095690;0;1794820;13932562;2334112654;1;0;1;1
1234561730;39;14402684;1;34040772;0;0;0;380101774;1;0;0;0
1234561472;42;39411493;2;3012611;0;0;18106286;2536264983;1;0;0;1
1234561165;46;38725071;3;22270960;14119829;1671304;0;2181117497;1;1;1;0
1234561125;30;43979136;2;3072248;0;0;15907067;4348893603;1;0;0;1
1234561281;40;22297971;3;3555133;9241525;0;11016884;593344456;1;1;0;1
1234561964;35;19063342;3;42773470;29560247;0;15343882;691613473;1;1;0;1
1234561402;34;18619839;4;6705003;26606146;1516813;13501116;4901644590;1;1;1;1
1234561376;45;22784145;2;15116560;0;0;19701436;2805797702;1;0;0;1
1234561605;25;47403749;2;46564051;22910482;0;0;435424384;1;1;0;0
1234561735;21;11646866;3;36423259;26904167;0;15562603;5283784892;1;1;0;1
1234561784;33;15298220;2;15024008;1775860;0;0;3495578288;1;1;0;0
1234561605;22;28063098;3;44727946;0;4234503;12636763;1368328873;1;0;1;1
1234561793;25;30053079;4;41399824;12237555;1401063;16854270;1921491536;1;1;1;1
1234561526;26;10189813;2;16182679;0;0;19164868;5203028352;1;0;0;1
1234561038;25;31775375;2;4538528;3184943;0;0;593069555;1;1;0;0
1234561860;36;45911883;3;39832673;0;1589346;13942650;5170266309;1;0;1;1
1234561795;23;24327874;2;33798041;0;0;17494388;3414875100;1;0;0;1
1234561034;33;29149966;3;19851738;0;2002930;13117308;3131328324;1;0;1;1
1234561623;24;46948687;3;24095945;0;4959014;15732583;1057326626;1;0;1;1
1234561732;23;19951885;1;40974466;0;0;0;5303439060;1;0;0;0
1234561107;44;34368876;2;11634132;12996580;0;0;2743287973;1;1;0;0
1234561869;50;42667651;3;30879760;0;4580741;11708035;3549447618;1;0;1;1
1234561124;43;25547057;3;12743478;0;569233;15083028;2780569699;1;0;1;1
1234561867;41;44166358;2;43181208;0;534345;0;5392599370;1;0;1;0
1234561178;25;41081596;2;42065376;0;4115288;0;1990445257;1;0;1;0
1234561191;29;32406587;1;24676302;0;0;0;1197034889;1;0;0;0
1234561693;54;37495166;2;8904395;24298160;0;0;3231423252;1;1;0;0
1234561191;52;32711031;4;10212674;18316046;3688365;19875520;4595300927;1;1;1;1
1234561672;42;43657326;4;14480425;14289776;2480606;18566484;3973193881;1;1;1;1
1234561970;26;16866118;3;30729771;0;4931497;11459212;3371787181;1;0;1;1
1234561654;50;41529843;2;44256069;4388032;0;0;1653010899;1;1;0;0
1234561410;21;47087261;2;38215365;21202987;0;0;5181493736;1;1;0;0
1234561075;47;27049797;4;46024779;5512544;4886253;19844542;4988792907;1;1;1;1
1234561407;39;38024370;3;33053392;13589549;3383787;0;1112887427;1;1;1;0
1234561402;35;30280082;2;16323163;0;0;17100151;3409055631;1;0;0;1
1234561283;44;42695058;1;17900392;0;0;0;5637519753;1;0;0;0
1234561969;45;10167036;2;35965476;24541042;0;0;3687546098;1;1;0;0
1234561530;52;37265755;4;47318668;19651682;3890043;19894075;1547311069;1;1;1;1
1234561246;43;13282801;2;38337543;0;567422;0;1263894685;1;0;1;0
1234561661;24;31750529;2;40472286;11152494;0;0;3673565668;1;1;0;0
1234561520;41;17487075;2;35289095;4025769;0;0;2270399320;1;1;0;0
1234561941;43;36362160;4;2532365;21699872;4655390;10777578;556855425;1;1;1;1
1234561365;43;16421435;2;32973938;2320890;0;0;513361499;1;1;0;0
1234561286;48;43302295;2;6001210;19920370;0;0;5334789586;1;1;0;0
1234561365;50;33824414;3;40476220;17983474;0;10319988;2467643765;1;1;0;1
1234561757;41;16502534;3;42411804;0;1204184;19749585;4704630652;1;0;1;1
1234561257;37;25236671;1;41137622;0;0;0;4471591129;1;0;0;0
1234561502;22;44008338;3;10871870;1874451;0;16111468;4884260309;1;1;0;1
1234561121;26;39535031;3;7872446;27789181;0;10366957;3735619623;1;1;0;1
1234561587;29;40574251;1;2393874;0;0;0;4731911920;1;0;0;0
1234561247;47;42288985;3;10563891;24371425;4909128;0;3498253808;1;1;1;0
1234561455;30;13531510;2;574686;6223381;0;0;5682259027;1;1;0;0
1234561430;49;40913199;2;32226986;0;0;11987584;3227601663;1;0;0;1
1234561569;32;32274148;3;12821277;6665192;0;10784054;5059401994;1;1;0;1
1234561330;52;30743108;1;43992746;0;0;0;1688194658;1;0;0;0
1234561249;52;28866600;2;28819100;0;0;19319899;2284360454;1;0;0;1
1234561321;38;32676186;4;6448792;16507778;2716659;19652677;5717396027;1;1;1;1
1234561251;37;33489675;3;41258264;0;2165396;15663498;3497796556;1;0;1;1
1234561360;41;18270790;2;26294751;0;3418044;0;3935964545;1;0;1;0
1234561128;50;34930088;2;31911635;5483863;0;0;2966120475;1;1;0;0
1234561932;32;40166965;3;37892090;0;637766;11807472;2099778865;1;0;1;1
1234561234;39;23374017;3;29979150;24853662;0;15450069;4266862070;1;1;0;1
1234561425;52;25621737;3;38851849;29844169;0;16657315;3693869949;1;1;0;1
1234561583;26;39936580;2;20002739;0;3249009;0;2049108056;1;0;1;0
1234561073;35;36291175;3;37363134;0;2265482;19227283;5102837894;1;0;1;1
1234561847;54;13495442;2;16974336;0;0;17484492;5425272892;1;0;0;1
1234561464;45;11403986;2;39394419;0;4932300;0;741648356;1;0;1;0
1234561455;45;22288669;4;37443648;1751625;2733148;15802945;3425109626;1;1;1;1
1234561062;43;20179762;2;17700065;0;4979749;0;5828102059;1;0;1;0
1234561688;20;11257784;3;31795496;0;606153;12920360;1756653809;1;0;1;1
1234561040;44;15460224;3;43130706;4526464;0;19296789;811208924;1;1;0;1
1234561766;37;47132619;4;45572514;1036638;2379170;13656356;808669102;1;1;1;1
1234561806;42;45595719;2;23709286;0;1186180;0;1021718526;1;0;1;0
1234561223;27;33002218;3;6214953;3268764;671416;0;3087834092;1;1;1;0
1234561130;48;10080244;2;39602988;0;0;12782475;1738374157;1;0;0;1
1234561482;45;11851064;3;26136723;27480462;0;12057605;3331100873;1;1;0;1
1234561491;38;45581035;3;38821750;28013686;4086869;0;1706083690;1;1;1;0
1234561157;50;40506560;3;737831;22024895;2358401;0;2778219176;1;1;1;0
1234561794;40;14773387;2;28944596;0;0;17137727;871393309;1;0;0;1
1234561433;26;36765838;3;1654585;14708341;1790511;0;3157551865;1;1;1;0
1234561264;50;37108067;1;25187704;0;0;0;1950970222;1;0;0;0
1234561830;37;10239238;2;9196458;0;0;18217738;4158884922;1;0;0;1
1234561511;31;40238792;2;19540929;12709015;0;0;2638373470;1;1;0;0
1234561696;24;10502819;3;15619100;0;4764310;11741802;3122252664;1;0;1;1
1234561244;35;23146251;3;2611541;29206032;0;15478213;5872637631;1;1;0;1
1234561132;52;24225663;4;45521152;26465344;2890453;15117512;2797988038;1;1;1;1
1234561427;49;26269313;2;13071131;0;0;15385814;466275753;1;0;0;1
1234561806;45;32375474;2;39468389;0;2313541;0;5537874730;1;0;1;0
1234561864;26;36281429;4;4975362;19115558;1132994;16442039;1920762906;1;1;1;1
1234561472;34;40012678;1;44879015;0;0;0;593521066;1;0;0;0
1234561650;44;28417288;2;30787009;14426521;0;0;1265859482;1;1;0;0
1234561806;30;29501978;3;47677461;0;4424191;12539800;1014545564;1;0;1;1
1234561104;39;26458931;3;17597273;0;4746411;10276412;3049058570;1;0;1;1
1234561796;42;48777470;2;46612974;9275910;0;0;4075165922;1;1;0;0
1234561918;49;25478710;2;7010863;0;0;12180064;3333863178;1;0;0;1
1234561351;48;47081454;3;38930450;13485431;787842;0;2338291915;1;1;1;0
1234561387;39;36342292;4;34190525;1545084;2513883;13207301;2175403950;1;1;1;1
1234561087;26;35671558;2;9755816;29606695;0;0;613111037;1;1;0;0
1234561372;38;45120287;1;12341422;0;0;0;1076745348;1;0;0;0
1234561989;49;28464771;3;42476761;0;2555270;14146437;4210146924;1;0;1;1
1234561386;32;18721337;2;49210704;0;1277568;0;3460801800;1;0;1;0
1234561761;21;19529953;3;3836597;0;4424210;11107484;5586369180;1;0;1;1
1234561087;38;12618041;3;45530018;24869114;0;11549499;555981365;1;1;0;1
1234561937;44;45864683;1;8333903;0;0;0;1170795375;1;0;0;0
1234561806;32;11206318;2;38530905;0;2791013;0;1132013697;1;0;1;0
1234561357;43;46152512;3;26269983;19057330;4619953;0;2832905155;1;1;1;0
1234561384;55;38872105;4;21186300;24089822;2536790;13336107;2329042311;1;1;1;1
1234561063;34;36849996;3;2159320;0;4120075;11164631;1965555780;1;0;1;1
1234561913;45;21888855;3;7596871;7779056;3262995;0;2930903411;1;1;1;0
1234561691;45;37838135;3;7757321;0;3048404;16062645;5496565100;1;0;1;1
1234561725;52;37319755;1;48430196;0;0;0;879949228;1;0;0;0
1234561654;54;30425172;3;40818249;27178310;1669967;0;4469672750;1;1;1;0
1234561158;33;19551637;4;38703776;22029032;1367688;15447697;3901421589;1;1;1;1
1234561278;52;15340311;2;43785498;0;0;17133763;3176815254;1;0;0;1
1234561463;50;42050050;4;8051036;8895434;925210;10636265;4276688985;1;1;1;1
1234561929;43;35698693;3;37070191;17778420;0;13871898;3427571858;1;1;0;1
1234561113;37;24971504;4;17368895;8097599;3204243;17525430;498963050;1;1;1;1
1234561713;52;37119343;3;33955914;0;2191137;10447061;3945276573;1;0;1;1
1234561714;26;26111026;2;48390970;0;850104;0;1775163885;1;0;1;0
1234561442;24;24574589;4;17875335;15987905;3868620;18247033;4234720849;1;1;1;1
1234561735;43;44019823;2;21593376;0;0;15892845;4372429289;1;0;0;1
1234561462;20;48166725;2;13085338;0;0;12232382;4468755378;1;0;0;1
1234561836;43;46056851;3;16918633;19782798;3382725;0;2983579560;1;1;1;0
1234561574;23;24499519;1;25894344;0;0;0;421206686;1;0;0;0
1234561015;21;24375311;3;19365049;27127482;0;16370542;675445867;1;1;0;1
1234561768;46;34491098;4;3470919;26771226;2470555;16765339;4407954316;1;1;1;1
1234561283;45;16241677;2;4814815;29073183;0;0;4229655065;1;1;0;0
1234561243;28;45625852;3;7082892;0;3739729;18346252;2096793713;1;0;1;1
1234561142;54;29939360;4;16985759;3553690;3606373;10001595;1789153223;1;1;1;1
1234561803;52;12828290;3;23284015;0;1550990;19127143;4147919090;1;0;1;1
1234561962;51;46735181;4;35124298;4281704;1454571;12113741;3430858921;1;1;1;1
1234561626;35;40123966;3;18357971;22906643;1872932;0;414282928;1;1;1;0
1234561828;51;42748181;2;40997835;0;0;12192672;2025233739;1;0;0;1
1234561192;35;27754304;2;6355513;0;0;17381412;860835168;1;0;0;1
1234561157;29;44799541;2;13405262;0;4314264;0;1906937389;1;0;1;0
1234561849;41;47272056;2;7429680;0;1771353;0;3271227937;1;0;1;0
1234561130;53;30933196;1;37566536;0;0;0;3572651247;1;0;0;0
1234561051;55;35651626;2;33410611;0;2630586;0;5865982174;1;0;1;0
1234561912;35;41396360;3;16002860;3888629;2960284;0;3199377793;1;1;1;0
1234561306;40;18505503;4;17596804;7060125;2291518;16349679;1126847125;1;1;1;1
1234561636;27;26560686;3;31552974;10740483;0;12253929;2388557557;1;1;0;1
1234561465;40;10970111;3;45488836;0;2010028;13720672;2941299183;1;0;1;1
1234561386;54;13936777;2;49862645;0;2574830;0;5649090637;1;0;1;0
1234561374;44;27485348;2;21454527;0;1227485;0;2613564461;1;0;1;0
1234561506;49;35352859;1;4553992;0;0;0;2439801052;1;0;0;0
1234561533;43;48727925;3;39496630;0;2496002;19195608;878652844;1;0;1;1
1234561217;43;47701133;2;29199032;29459925;0;0;5233163013;1;1;0;0
1234561657;36;42536941;2;29748748;0;0;12783899;2145595169;1;0;0;1
1234561782;49;47914406;2;44668015;0;0;10716835;1815556640;1;0;0;1
1234561512;50;19426715;3;45315834;25882557;0;19401813;463432841;1;1;0;1
1234561227;29;13210832;3;41539051;0;4968315;15153401;2595207299;1;0;1;1
1234561143;36;24097765;1;39258823;0;0;0;5106338192;1;0;0;0
1234561942;39;48746564;2;11656151;0;1587419;0;4729876816;1;0;1;0
1234561815;53;39069608;3;43590733;0;3029086;19223694;412920917;1;0;1;1
1234561052;31;16886068;2;19405383;19911493;0;0;4061894518;1;1;0;0
1234561208;45;37544469;2;17306238;0;1618510;0;5183138380;1;0;1;0
1234561584;36;19035586;2;45075716;0;0;17428612;2055411939;1;0;0;1
1234561112;27;48427026;3;39748676;5070223;4660738;0;5034736475;1;1;1;0
1234561204;52;26987057;4;33803317;21220833;1045417;18584663;1599433214;1;1;1;1
1234561650;23;26440860;1;30362781;0;0;0;2477541722;1;0;0;0
1234561559;49;38113764;1;18771589;0;0;0;2018186353;1;0;0;0
1234561206;50;44205025;3;34467202;13351193;4642704;0;1251231940;1;1;1;0
1234561458;33;18666584;2;44185267;23306439;0;0;5125379204;1;1;0;0
1234561996;29;22969406;4;3587846;28092271;3807448;17837174;5423050176;1;1;1;1
1234561240;34;26293078;2;40122305;0;0;16672872;5395037893;1;0;0;1
1234561707;34;33554522;2;24092352;6465389;0;0;3448169311;1;1;0;0
1234561963;34;19230706;4;29385456;14434051;3569367;11691747;4037910324;1;1;1;1
1234561682;40;48104582;2;46028188;24772488;0;0;4997178047;1;1;0;0
1234561719;21;48196470;2;38554558;0;0;11140812;3196388987;1;0;0;1
1234561123;47;21661493;4;6236877;29986125;1851795;16460874;5685910046;1;1;1;1
1234561742;54;28110542;2;17284239;0;1999407;0;4916517411;1;0;1;0
1234561257;32;49287910;2;26577340;0;0;15330682;1691969023;1;0;0;1
1234561448;53;19893367;3;33061280;0;1689224;14497888;882136097;1;0;1;1
1234561109;49;37968229;2;34645384;4717035;0;0;3323269033;1;1;0;0
1234561283;39;48833864;2;20292816;21902965;0;0;629913517;1;1;0;0
1234561529;26;28320259;4;3475950;8336484;4893242;18359207;2119062825;1;1;1;1
1234561809;21;43096334;1;33338581;0;0;0;5943736593;1;0;0;0
1234561913;42;36409132;1;38926686;0;0;0;4724479458;1;0;0;0
1234561687;30;46821736;3;47292109;0;4425275;17361008;4133778856;1;0;1;1
1234561511;50;27503558;3;35187058;28293137;3638329;0;517193890;1;1;1;0
1234561560;34;34670765;4;6623793;26069808;4358678;15810349;380706984;1;1;1;1
1234561139;39;13592087;2;7262754;0;4084714;0;5595048602;1;0;1;0
1234561829;32;37021050;2;13581658;0;2953910;0;2953948713;1;0;1;0
1234561034;25;40252881;2;43192096;0;0;10287774;1578217664;1;0;0;1
1234561803;48;17320286;2;22175653;0;0;15382000;4666078457;1;0;0;1
1234561666;30;10670370;3;37396695;11438129;974289;0;2071816273;1;1;1;0
1234561405;34;10669521;2;35192784;25572125;0;0;5430237629;1;1;0;0
1234561552;23;18409421;2;48816947;16134540;0;0;4093863711;1;1;0;0
1234561592;36;40018102;3;21883213;5701556;1913016;0;1509434634;1;1;1;0
1234561664;27;41899375;2;31049912;6456649;0;0;4363371962;1;1;0;0
1234561123;39;28925144;3;15584300;19903960;653487;0;5067240292;1;1;1;0
1234561597;42;28106836;2;3709573;1930736;0;0;5767244564;1;1;0;0
1234561754;21;24167102;3;39456715;0;2013222;15787436;3385202338;1;0;1;1
1234561213;44;46898922;2;12646348;19528922;0;0;5315455601;1;1;0;0
1234561528;36;11667698;4;35852089;15474352;2186555;16872487;4256855502;1;1;1;1
1234561349;28;45354090;2;14355813;0;3390105;0;4298734352;1;0;1;0
1234561667;31;38775575;2;38477094;0;4941617;0;4028966174;1;0;1;0
1234561350;21;32977986;2;47973329;0;0;12883732;5432250214;1;0;0;1
1234561775;52;35355565;2;23304664;4368881;0;0;5499780718;1;1;0;0
1234561678;26;40711017;3;36182124;17985798;0;17673862;5508414009;1;1;0;1
1234561161;49;42135459;2;16279055;0;0;14554082;1700616075;1;0;0;1
1234561001;26;17328548;3;47780943;0;3049704;12526557;5187432236;1;0;1;1
1234561155;43;43768405;3;9695037;15112557;0;13734210;4553319152;1;1;0;1
1234561532;53;19450301;2;33356885;18576166;0;0;2296746512;1;1;0;0
1234561860;25;21665669;3;13625460;6115452;0;18511521;5550080540;1;1;0;1
1234561080;54;43195903;3;23336851;0;3422019;17338522;3337678021;1;0;1;1
1234561409;35;23253375;2;47769894;0;0;15862863;4764214522;1;0;0;1
1234561712;38;46549729;2;27864423;0;4908857;0;1469306275;1;0;1;0
1234561935;20;29529729;1;22362726;0;0;0;5124034479;1;0;0;0
1234561899;55;12757003;3;12266933;3016057;3239846;0;4963816637;1;1;1;0
1234561395;22;15204008;3;30877736;0;2809455;11130125;3764365195;1;0;1;1
1234561375;34;10484876;2;49806534;0;3741649;0;1519898855;1;0;1;0
1234561449;29;43606585;4;9853800;26974397;3945038;16791976;2409660863;1;1;1;1
1234561283;28;48983658;4;42708132;16740961;1677241;13496744;3727713824;1;1;1;1
1234561187;44;11388443;2;49347254;0;0;18224137;571762042;1;0;0;1
1234561035;32;40868395;3;20693966;0;1344654;14958212;1649862486;1;0;1;1
1234561348;42;33318427;2;13698833;0;1544971;0;5845989185;1;0;1;0
1234561956;55;16758816;3;20289242;14237706;773330;0;2113483827;1;1;1;0
1234561597;40;33803821;2;22434648;0;0;18184646;1971887083;1;0;0;1
1234561030;27;11140839;2;40064146;0;1700184;0;1249437049;1;0;1;0
1234561383;30;11291298;4;14467811;10107682;510907;12891971;5435095285;1;1;1;1
1234561540;45;47366220;3;47081073;0;1540089;18704118;4828856961;1;0;1;1
1234561604;26;33570874;4;25033404;11291582;3478078;15733788;1293190860;1;1;1;1
1234561350;53;20718527;2;43137668;27162538;0;0;2943142198;1;1;0;0
1234561763;32;26686318;2;29175986;0;2077144;0;5416584861;1;0;1;0
1234561735;40;39485916;2;21244477;0;0;15963358;4700967578;1;0;0;1
1234561874;38;26745841;2;36843948;0;653173;0;4631602384;1;0;1;0
1234561244;45;13333622;2;29225158;0;0;16123527;5635103534;1;0;0;1
1234561535;24;23866801;3;12529516;0;3897367;13676008;3577784146;1;0;1;1
1234561734;39;34494697;3;37622861;29266144;4415828;0;3173179710;1;1;1;0
1234561817;36;34584715;2;4677196;0;0;10224456;4961510793;1;0;0;1
1234561519;48;32605228;3;9586820;0;2615091;13205825;2368496213;1;0;1;1
1234561281;54;32372505;1;34328335;0;0;0;1410387500;1;0;0;0
1234561248;37;22703847;1;12013272;0;0;0;5708043493;1;0;0;0
1234561702;21;11577453;3;21367502;19607969;0;15160055;1416487794;1;1;0;1
1234561453;34;30649431;4;41632891;17754471;1355854;18512375;660176922;1;1;1;1
1234561347;36;10692752;2;38769242;0;2829152;0;2059221862;1;0;1;0
1234561393;42;17372471;2;33561652;0;3607066;0;2495146171;1;0;1;0
1234561007;44;22294320;2;27561670;20730335;0;0;2359759047;1;1;0;0
1234561955;35;27343075;2;22638260;16078380;0;0;2230894313;1;1;0;0
